GAME_ID,TEAM_ID,DIST,HOMEAWAY,TEAM_HOME,OPPONENT,WL,PTS,MIN,MATCHUP,ALTITUDE_HOME,ALTITUDE_AWAY,HIGHALT,ALTDIF,DISTperMIN
0022100871,1610612766,20.91,AWAY,CHA,MIN,L,120,265,CHA @ MIN,751,830,False,-79,0.0789056603773585
0022100872,1610612763,18.08,AWAY,MEM,NOP,W,121,238,MEM @ NOP,337,0,False,337,0.07596638655462185
0022100873,1610612746,17.22,AWAY,LAC,PHX,L,96,239,LAC @ PHX,233,1086,False,-853,0.07205020920502092
0022100874,1610612737,17.49,AWAY,ATL,ORL,W,130,241,ATL @ ORL,738,82,False,656,0.0725726141078838
0022100875,1610612765,17.81,AWAY,DET,BOS,W,112,238,DET @ BOS,595,20,False,575,0.07483193277310923
0022100876,1610612764,18.02,AWAY,WAS,IND,L,108,240,WAS @ IND,82,717,False,-635,0.07508333333333334
0022100877,1610612751,17.79,AWAY,BKN,NYK,W,111,242,BKN @ NYK,26,26,False,0,0.07351239669421487
0022100878,1610612758,18.48,AWAY,SAC,CHI,L,118,239,SAC @ CHI,25,594,False,-569,0.07732217573221757
0022100879,1610612757,18.05,AWAY,POR,MEM,W,123,239,POR @ MEM,50,337,False,-287,0.07552301255230126
0022100880,1610612761,17.76,AWAY,TOR,MIN,W,103,241,TOR @ MIN,251,830,False,-579,0.07369294605809129
0022100881,1610612759,19.05,AWAY,SAS,OKC,W,114,240,SAS @ OKC,650,1201,False,-551,0.079375
0022100882,1610612745,18.29,AWAY,HOU,PHX,L,121,240,HOU @ PHX,43,1086,False,-1043,0.07620833333333334
0022100883,1610612743,17.62,AWAY,DEN,GSW,W,117,240,DEN @ GSW,5280,13,False,5267,0.07341666666666667
0022100884,1610612762,17.27,AWAY,UTA,LAL,L,101,239,UTA @ LAL,4226,233,False,3993,0.07225941422594143
0022100885,1610612748,20.81,AWAY,MIA,CHA,W,111,290,MIA @ CHA,6,751,False,-745,0.07175862068965516
0022100886,1610612742,17.2,AWAY,DAL,NOP,W,125,239,DAL @ NOP,430,0,False,430,0.07196652719665271
0022100887,1610612755,18.25,AWAY,PHI,MIL,W,123,241,PHI @ MIL,39,617,False,-578,0.07572614107883817
0022100888,1610612745,18.0,AWAY,HOU,LAC,L,111,240,HOU @ LAC,43,233,False,-190,0.075
0022100889,1610612739,17.8,AWAY,CLE,DET,L,103,242,CLE @ DET,580,595,False,-15,0.07355371900826446
0022100890,1610612738,17.49,AWAY,BOS,BKN,W,129,243,BOS @ BKN,20,26,False,-6,0.07197530864197531
0022100891,1610612737,17.55,AWAY,ATL,CHI,L,108,240,ATL @ CHI,738,594,False,144,0.07312500000000001
0022100892,1610612763,17.96,AWAY,MEM,MIN,L,114,240,MEM @ MIN,337,830,False,-493,0.07483333333333334
0022100893,1610612756,18.35,AWAY,PHX,OKC,W,124,240,PHX @ OKC,1086,1201,False,-115,0.07645833333333334
0022100894,1610612744,17.49,AWAY,GSW,POR,W,132,240,GSW @ POR,13,50,False,-37,0.072875
0022100895,1610612743,17.99,AWAY,DEN,SAC,W,128,240,DEN @ SAC,5280,25,False,5255,0.07495833333333332
0022100896,1610612761,17.88,AWAY,TOR,CHA,L,93,240,TOR @ CHA,251,751,False,-500,0.0745
0022100897,1610612760,20.48,AWAY,OKC,IND,W,129,265,OKC @ IND,1201,717,False,484,0.07728301886792453
0022100898,1610612745,17.69,AWAY,HOU,ORL,L,111,240,HOU @ ORL,43,82,False,-39,0.07370833333333333
0022100899,1610612759,22.67,AWAY,SAS,WAS,W,157,288,SAS @ WAS,650,82,False,568,0.07871527777777779
0022100900,1610612748,18.61,AWAY,MIA,NYK,W,115,242,MIA @ NYK,6,26,False,-20,0.07690082644628099
0022100901,1610612755,17.6,AWAY,PHI,MIN,W,133,240,PHI @ MIN,39,830,False,-791,0.07333333333333333
0022100902,1610612740,18.11,AWAY,NOP,PHX,W,117,240,NOP @ PHX,0,1086,False,-1086,0.07545833333333334
0022100903,1610612742,16.67,AWAY,DAL,UTA,L,109,241,DAL @ UTA,430,4226,True,-3796,0.06917012448132781
0022100904,1610612746,17.61,AWAY,LAC,LAL,W,105,240,LAC @ LAL,233,233,False,0,0.073375
0022100905,1610612738,16.82,AWAY,BOS,DET,W,113,240,BOS @ DET,20,595,False,-575,0.07008333333333333
0022100906,1610612761,18.07,AWAY,TOR,ATL,L,100,241,TOR @ ATL,251,738,False,-487,0.0749792531120332
0022100907,1610612764,17.21,AWAY,WAS,CLE,L,86,240,WAS @ CLE,82,580,False,-498,0.07170833333333333
0022100908,1610612759,18.87,AWAY,SAS,MIA,L,129,240,SAS @ MIA,650,6,False,644,0.078625
0022100909,1610612763,18.35,AWAY,MEM,CHI,W,116,241,MEM @ CHI,337,594,False,-257,0.07614107883817428
0022100910,1610612751,18.26,AWAY,BKN,MIL,W,126,240,BKN @ MIL,26,617,False,-591,0.07608333333333334
0022100911,1610612758,18.3,AWAY,SAC,DEN,L,110,241,SAC @ DEN,25,5280,True,-5255,0.07593360995850623
0022100912,1610612755,18.01,AWAY,PHI,NYK,W,125,242,PHI @ NYK,39,26,False,13,0.07442148760330579
0022100913,1610612762,17.52,AWAY,UTA,PHX,W,118,241,UTA @ PHX,4226,1086,False,3140,0.07269709543568464
0022100914,1610612738,17.17,AWAY,BOS,IND,L,107,240,BOS @ IND,20,717,False,-697,0.07154166666666667
0022100915,1610612765,19.84,AWAY,DET,CHA,W,127,265,DET @ CHA,595,751,False,-156,0.07486792452830189
0022100916,1610612746,17.01,AWAY,LAC,HOU,W,99,239,LAC @ HOU,233,43,False,190,0.07117154811715481
0022100917,1610612742,17.78,AWAY,DAL,GSW,W,107,240,DAL @ GSW,430,13,False,417,0.07408333333333333
0022100918,1610612743,17.82,AWAY,DEN,POR,W,124,240,DEN @ POR,5280,50,False,5230,0.07425
0022100919,1610612740,17.85,AWAY,NOP,LAL,W,123,238,NOP @ LAL,0,233,False,-233,0.07500000000000001
0022100920,1610612750,17.67,AWAY,MIN,CLE,W,127,239,MIN @ CLE,830,580,False,250,0.07393305439330544
0022100921,1610612754,18.47,AWAY,IND,ORL,L,103,240,IND @ ORL,717,82,False,635,0.07695833333333332
0022100922,1610612741,17.46,AWAY,CHI,MIA,L,99,240,CHI @ MIA,594,6,False,588,0.07275000000000001
0022100923,1610612759,18.68,AWAY,SAS,MEM,L,105,240,SAS @ MEM,650,337,False,313,0.07783333333333334
0022100924,1610612766,18.69,AWAY,CHA,MIL,L,106,240,CHA @ MIL,751,617,False,134,0.077875
0022100925,1610612758,18.57,AWAY,SAC,OKC,W,131,241,SAC @ OKC,25,1201,False,-1176,0.07705394190871369
0022100926,1610612765,17.97,AWAY,DET,WAS,L,113,240,DET @ WAS,595,82,False,513,0.074875
0022100927,1610612737,16.97,AWAY,ATL,BOS,L,98,240,ATL @ BOS,738,20,False,718,0.07070833333333333
0022100928,1610612751,17.14,AWAY,BKN,TOR,L,108,240,BKN @ TOR,26,251,False,-225,0.07141666666666667
0022100929,1610612746,17.54,AWAY,LAC,HOU,W,113,238,LAC @ HOU,233,43,False,190,0.07369747899159663
0022100930,1610612744,18.06,AWAY,GSW,MIN,L,114,240,GSW @ MIN,13,830,False,-817,0.07525
0022100931,1610612742,17.21,AWAY,DAL,LAL,W,109,239,DAL @ LAL,430,233,False,197,0.07200836820083682
0022100932,1610612766,18.32,AWAY,CHA,CLE,W,119,239,CHA @ CLE,751,580,False,171,0.07665271966527197
0022100933,1610612754,20.3,AWAY,IND,ORL,W,122,264,IND @ ORL,717,82,False,635,0.0768939393939394
0022100934,1610612752,18.0,AWAY,NYK,PHI,L,108,239,NYK @ PHI,26,39,False,-13,0.07531380753138076
0022100935,1610612762,19.16,AWAY,UTA,HOU,W,132,264,UTA @ HOU,4226,43,False,4183,0.07257575757575757
0022100936,1610612748,19.18,AWAY,MIA,MIL,L,119,241,MIA @ MIL,6,617,False,-611,0.0795850622406639
0022100937,1610612758,18.24,AWAY,SAC,NOP,L,95,241,SAC @ NOP,25,0,False,25,0.07568464730290456
0022100938,1610612760,18.29,AWAY,OKC,DEN,W,119,240,OKC @ DEN,1201,5280,True,-4079,0.07620833333333334
0022100939,1610612757,18.01,AWAY,POR,PHX,L,90,240,POR @ PHX,50,1086,False,-1036,0.07504166666666667
0022100940,1610612763,17.18,AWAY,MEM,BOS,L,107,239,MEM @ BOS,337,20,False,317,0.07188284518828451
0022100941,1610612748,18.12,AWAY,MIA,BKN,W,113,240,MIA @ BKN,6,26,False,-20,0.0755
0022100942,1610612765,17.53,AWAY,DET,TOR,W,108,240,DET @ TOR,595,251,False,344,0.07304166666666667
0022100943,1610612744,16.4,AWAY,GSW,DAL,L,113,240,GSW @ DAL,13,430,False,-417,0.06833333333333333
0022100944,1610612758,18.64,AWAY,SAC,SAS,W,115,239,SAC @ SAS,25,650,False,-625,0.07799163179916319
0022100945,1610612747,16.84,AWAY,LAL,LAC,L,111,240,LAL @ LAC,233,233,False,0,0.07016666666666667
0022100946,1610612754,17.85,AWAY,IND,DET,L,106,241,IND @ DET,717,595,False,122,0.07406639004149378
0022100947,1610612739,17.43,AWAY,CLE,PHI,L,119,239,CLE @ PHI,580,39,False,541,0.07292887029288703
0022100948,1610612737,16.99,AWAY,ATL,WAS,W,117,240,ATL @ WAS,738,82,False,656,0.07079166666666666
0022100949,1610612749,17.69,AWAY,MIL,CHI,W,118,239,MIL @ CHI,617,594,False,23,0.07401673640167365
0022100950,1610612762,17.89,AWAY,UTA,NOP,L,90,239,UTA @ NOP,4226,0,False,4226,0.07485355648535565
0022100951,1610612750,18.43,AWAY,MIN,OKC,W,138,239,MIN @ OKC,830,1201,False,-371,0.07711297071129707
0022100952,1610612745,16.72,AWAY,HOU,DEN,L,101,239,HOU @ DEN,43,5280,True,-5237,0.0699581589958159
0022100953,1610612752,17.94,AWAY,NYK,PHX,L,114,240,NYK @ PHX,26,1086,False,-1060,0.07475000000000001
0022100954,1610612758,17.75,AWAY,SAC,DAL,L,113,240,SAC @ DAL,25,430,False,-405,0.07395833333333333
0022100955,1610612759,18.68,AWAY,SAS,CHA,L,117,240,SAS @ CHA,650,751,False,-101,0.07783333333333334
0022100956,1610612755,16.7,AWAY,PHI,MIA,L,82,239,PHI @ MIA,39,6,False,33,0.0698744769874477
0022100957,1610612753,18.75,AWAY,ORL,MEM,L,96,241,ORL @ MEM,82,337,False,-255,0.07780082987551867
0022100958,1610612757,18.03,AWAY,POR,MIN,L,121,238,POR @ MIN,50,830,False,-780,0.07575630252100841
0022100959,1610612744,17.43,AWAY,GSW,LAL,L,116,240,GSW @ LAL,13,233,False,-220,0.072625
0022100960,1610612751,17.46,AWAY,BKN,BOS,L,120,240,BKN @ BOS,26,20,False,6,0.07275000000000001
0022100961,1610612756,18.3,AWAY,PHX,MIL,L,122,241,PHX @ MIL,1086,617,False,469,0.07593360995850623
0022100962,1610612761,17.98,AWAY,TOR,CLE,L,96,239,TOR @ CLE,251,580,False,-329,0.07523012552301256
0022100963,1610612754,18.78,AWAY,IND,WAS,L,123,241,IND @ WAS,717,82,False,635,0.07792531120331951
0022100964,1610612763,17.81,AWAY,MEM,HOU,L,112,240,MEM @ HOU,337,43,False,294,0.07420833333333333
0022100965,1610612762,17.48,AWAY,UTA,OKC,W,116,240,UTA @ OKC,4226,1201,False,3025,0.07283333333333333
0022100966,1610612752,17.83,AWAY,NYK,LAC,W,116,240,NYK @ LAC,26,233,False,-207,0.07429166666666666
0022100967,1610612740,19.26,AWAY,NOP,DEN,L,130,264,NOP @ DEN,0,5280,True,-5280,0.07295454545454547
0022100968,1610612737,18.73,AWAY,ATL,DET,L,110,265,ATL @ DET,738,595,False,143,0.07067924528301887
0022100969,1610612741,17.66,AWAY,CHI,PHI,L,106,239,CHI @ PHI,594,39,False,555,0.07389121338912134
0022100970,1610612745,17.29,AWAY,HOU,MIA,L,106,239,HOU @ MIA,43,6,False,37,0.07234309623430962
0022100971,1610612757,18.84,AWAY,POR,MIN,L,81,240,POR @ MIN,50,830,False,-780,0.0785
0022100972,1610612762,17.11,AWAY,UTA,DAL,L,103,241,UTA @ DAL,4226,430,False,3796,0.07099585062240664
0022100973,1610612747,17.55,AWAY,LAL,SAS,L,110,241,LAL @ SAS,233,650,False,-417,0.07282157676348548
0022100974,1610612752,18.52,AWAY,NYK,SAC,W,131,241,NYK @ SAC,26,25,False,1,0.07684647302904564
0022100975,1610612751,17.78,AWAY,BKN,CHA,W,132,242,BKN @ CHA,26,751,False,-725,0.0734710743801653
0022100976,1610612739,18.39,AWAY,CLE,IND,W,127,240,CLE @ IND,580,717,False,-137,0.076625
0022100977,1610612756,18.45,AWAY,PHX,ORL,W,102,240,PHX @ ORL,1086,82,False,1004,0.076875
0022100978,1610612740,17.88,AWAY,NOP,MEM,L,111,240,NOP @ MEM,0,337,False,-337,0.0745
0022100979,1610612749,18.43,AWAY,MIL,OKC,W,142,240,MIL @ OKC,617,1201,False,-584,0.07679166666666666
0022100980,1610612746,17.98,AWAY,LAC,GSW,L,97,241,LAC @ GSW,233,13,False,220,0.07460580912863071
0022100981,1610612738,16.71,AWAY,BOS,CHA,W,115,241,BOS @ CHA,20,751,False,-731,0.06933609958506225
0022100982,1610612741,17.36,AWAY,CHI,DET,W,114,240,CHI @ DET,594,595,False,-1,0.07233333333333333
0022100983,1610612756,17.8,AWAY,PHX,MIA,W,111,242,PHX @ MIA,1086,6,False,1080,0.07355371900826446
0022100984,1610612737,17.56,AWAY,ATL,MIL,L,115,240,ATL @ MIL,738,617,False,121,0.07316666666666666
0022100985,1610612747,18.88,AWAY,LAL,HOU,L,130,266,LAL @ HOU,233,43,False,190,0.07097744360902256
0022100986,1610612760,18.26,AWAY,OKC,MIN,L,102,240,OKC @ MIN,1201,830,False,371,0.07608333333333334
0022100987,1610612753,17.6,AWAY,ORL,NOP,W,108,240,ORL @ NOP,82,0,False,82,0.07333333333333333
0022100988,1610612752,17.56,AWAY,NYK,DAL,W,107,242,NYK @ DAL,26,430,False,-404,0.07256198347107437
0022100989,1610612761,17.97,AWAY,TOR,SAS,W,119,241,TOR @ SAS,251,650,False,-399,0.07456431535269709
0022100990,1610612757,17.67,AWAY,POR,UTA,L,85,240,POR @ UTA,50,4226,True,-4176,0.07362500000000001
0022100991,1610612743,17.8,AWAY,DEN,SAC,W,106,240,DEN @ SAC,5280,25,False,5255,0.07416666666666667
0022100992,1610612764,17.43,AWAY,WAS,LAC,L,109,241,WAS @ LAC,82,233,False,-151,0.07232365145228216
0022100993,1610612751,17.18,AWAY,BKN,PHI,W,129,240,BKN @ PHI,26,39,False,-13,0.07158333333333333
0022100994,1610612744,17.14,AWAY,GSW,DEN,W,113,239,GSW @ DEN,13,5280,True,-5267,0.07171548117154812
0022100995,1610612750,17.31,AWAY,MIN,ORL,L,110,239,MIN @ ORL,830,82,False,748,0.07242677824267782
0022100996,1610612746,16.78,AWAY,LAC,ATL,L,106,240,LAC @ ATL,233,738,False,-505,0.06991666666666667
0022100997,1610612765,18.06,AWAY,DET,BOS,L,103,241,DET @ BOS,595,20,False,575,0.07493775933609959
0022100998,1610612739,17.62,AWAY,CLE,MIA,L,105,238,CLE @ MIA,580,6,False,574,0.07403361344537815
0022100999,1610612742,17.72,AWAY,DAL,HOU,W,113,240,DAL @ HOU,430,43,False,387,0.07383333333333333
0022101000,1610612752,18.21,AWAY,NYK,MEM,L,114,241,NYK @ MEM,26,337,False,-311,0.07556016597510373
0022101001,1610612766,18.15,AWAY,CHA,NOP,W,142,238,CHA @ NOP,751,0,False,751,0.07626050420168067
0022101002,1610612762,18.02,AWAY,UTA,SAS,L,102,241,UTA @ SAS,4226,650,False,3576,0.07477178423236515
0022101003,1610612761,18.17,AWAY,TOR,PHX,W,117,239,TOR @ PHX,251,1086,False,-835,0.07602510460251047
0022101004,1610612764,18.11,AWAY,WAS,LAL,L,109,241,WAS @ LAL,82,233,False,-151,0.07514522821576763
0022101005,1610612750,18.12,AWAY,MIN,MIA,W,113,240,MIN @ MIA,830,6,False,824,0.0755
0022101006,1610612739,17.73,AWAY,CLE,CHI,L,91,242,CLE @ CHI,580,594,False,-14,0.07326446280991736
0022101007,1610612754,19.13,AWAY,IND,SAS,W,119,240,IND @ SAS,717,650,False,67,0.07970833333333333
0022101008,1610612749,18.03,AWAY,MIL,GSW,L,109,239,MIL @ GSW,617,13,False,604,0.07543933054393306
0022101009,1610612761,17.6,AWAY,TOR,DEN,W,127,242,TOR @ DEN,251,5280,True,-5029,0.07272727272727274
0022101010,1610612758,17.5,AWAY,SAC,UTA,L,125,239,SAC @ UTA,25,4226,True,-4201,0.07322175732217573
0022101011,1610612764,18.09,AWAY,WAS,POR,L,118,240,WAS @ POR,82,50,False,32,0.075375
0022101012,1610612752,17.75,AWAY,NYK,BKN,L,107,240,NYK @ BKN,26,26,False,0,0.07395833333333333
0022101013,1610612746,16.57,AWAY,LAC,DET,W,106,239,LAC @ DET,233,595,False,-362,0.06933054393305439
0022101014,1610612742,16.63,AWAY,DAL,BOS,W,95,241,DAL @ BOS,430,20,False,410,0.06900414937759336
0022101015,1610612755,18.57,AWAY,PHI,ORL,W,116,265,PHI @ ORL,39,82,False,-43,0.0700754716981132
0022101016,1610612754,18.69,AWAY,IND,ATL,L,128,240,IND @ ATL,717,738,False,-21,0.077875
0022101017,1610612745,17.52,AWAY,HOU,NOP,L,105,240,HOU @ NOP,43,0,False,43,0.073
0022101018,1610612763,18.59,AWAY,MEM,OKC,W,125,240,MEM @ OKC,337,1201,False,-864,0.07745833333333334
0022101019,1610612747,17.57,AWAY,LAL,PHX,L,111,240,LAL @ PHX,233,1086,False,-853,0.07320833333333333
0022101020,1610612746,18.81,AWAY,LAC,CLE,L,111,266,LAC @ CLE,233,580,False,-347,0.07071428571428572
0022101021,1610612757,18.65,AWAY,POR,ATL,L,113,241,POR @ ATL,50,738,False,-688,0.07738589211618256
0022101022,1610612743,17.46,AWAY,DEN,PHI,W,114,240,DEN @ PHI,5280,39,False,5241,0.07275000000000001
0022101023,1610612766,18.58,AWAY,CHA,OKC,W,134,240,CHA @ OKC,751,1201,False,-450,0.07741666666666666
0022101024,1610612750,18.45,AWAY,MIN,SAS,W,149,239,MIN @ SAS,830,650,False,180,0.07719665271966526
0022101025,1610612764,18.16,AWAY,WAS,GSW,L,112,240,WAS @ GSW,82,13,False,69,0.07566666666666667
0022101026,1610612741,17.94,AWAY,CHI,SAC,L,103,240,CHI @ SAC,594,25,False,569,0.07475000000000001
0022101027,1610612749,17.74,AWAY,MIL,UTA,W,117,241,MIL @ UTA,617,4226,True,-3609,0.07360995850622407
0022101028,1610612761,18.14,AWAY,TOR,LAL,W,114,239,TOR @ LAL,251,233,False,18,0.07589958158995816
0022101029,1610612763,18.31,AWAY,MEM,IND,W,135,239,MEM @ IND,337,717,False,-380,0.07661087866108786
0022101030,1610612751,17.9,AWAY,BKN,ORL,W,150,240,BKN @ ORL,26,82,False,-56,0.07458333333333332
0022101031,1610612765,17.65,AWAY,DET,MIA,L,98,241,DET @ MIA,595,6,False,589,0.07323651452282157
0022101032,1610612756,17.6,AWAY,PHX,NOP,W,131,241,PHX @ NOP,1086,0,False,1086,0.07302904564315353
0022101033,1610612737,17.16,AWAY,ATL,CHA,L,106,240,ATL @ CHA,738,751,False,-13,0.0715
0022101034,1610612755,17.1,AWAY,PHI,CLE,W,118,239,PHI @ CLE,39,580,False,-541,0.07154811715481173
0022101035,1610612743,17.87,AWAY,DEN,WAS,W,127,238,DEN @ WAS,5280,82,False,5198,0.07508403361344539
0022101036,1610612742,16.66,AWAY,DAL,BKN,W,113,239,DAL @ BKN,430,26,False,404,0.06970711297071129
0022101037,1610612757,18.21,AWAY,POR,NYK,L,98,242,POR @ NYK,50,26,False,24,0.07524793388429753
0022101038,1610612756,17.24,AWAY,PHX,HOU,W,129,240,PHX @ HOU,1086,43,False,1043,0.07183333333333333
0022101039,1610612747,17.07,AWAY,LAL,MIN,L,104,241,LAL @ MIN,233,830,False,-597,0.0708298755186722
0022101040,1610612760,18.91,AWAY,OKC,SAS,L,120,239,OKC @ SAS,1201,650,False,551,0.0791213389121339
0022101041,1610612741,17.56,AWAY,CHI,UTA,L,110,240,CHI @ UTA,594,4226,True,-3632,0.07316666666666666
0022101042,1610612738,16.52,AWAY,BOS,GSW,W,110,242,BOS @ GSW,20,13,False,7,0.06826446280991735
0022101043,1610612749,18.6,AWAY,MIL,SAC,W,135,240,MIL @ SAC,617,25,False,592,0.0775
0022101044,1610612761,17.07,AWAY,TOR,LAC,W,103,239,TOR @ LAC,251,233,False,18,0.07142259414225942
0022101045,1610612765,18.94,AWAY,DET,ORL,W,134,241,DET @ ORL,595,82,False,513,0.07858921161825727
0022101046,1610612742,16.78,AWAY,DAL,PHI,L,101,241,DAL @ PHI,430,39,False,391,0.06962655601659752
0022101047,1610612763,17.75,AWAY,MEM,ATL,L,105,239,MEM @ ATL,337,738,False,-401,0.07426778242677824
0022101048,1610612757,17.81,AWAY,POR,BKN,L,123,240,POR @ BKN,50,26,False,24,0.07420833333333333
0022101049,1610612743,19.05,AWAY,DEN,CLE,L,116,266,DEN @ CLE,5280,580,False,4700,0.07161654135338347
0022101050,1610612764,17.7,AWAY,WAS,NYK,L,97,241,WAS @ NYK,82,26,False,56,0.07344398340248963
0022101051,1610612747,18.58,AWAY,LAL,TOR,W,128,265,LAL @ TOR,233,251,False,-18,0.0701132075471698
0022101052,1610612760,17.98,AWAY,OKC,MIA,L,108,241,OKC @ MIA,1201,6,False,1195,0.07460580912863071
0022101053,1610612754,18.56,AWAY,IND,HOU,W,121,239,IND @ HOU,717,43,False,674,0.07765690376569037
0022101054,1610612740,18.19,AWAY,NOP,SAS,W,124,241,NOP @ SAS,0,650,False,-650,0.07547717842323652
0022101055,1610612746,17.1,AWAY,LAC,UTA,L,92,241,LAC @ UTA,233,4226,True,-3993,0.07095435684647304
0022101056,1610612741,17.72,AWAY,CHI,PHX,L,102,240,CHI @ PHX,594,1086,False,-492,0.07383333333333333
0022101057,1610612738,16.92,AWAY,BOS,SAC,W,126,240,BOS @ SAC,20,25,False,-5,0.07050000000000001
0022101058,1610612749,18.46,AWAY,MIL,MIN,L,119,240,MIL @ MIN,617,830,False,-213,0.07691666666666667
0022101059,1610612742,17.98,AWAY,DAL,CHA,L,108,241,DAL @ CHA,430,751,False,-321,0.07460580912863071
0022101060,1610612765,17.93,AWAY,DET,CLE,L,109,239,DET @ CLE,595,580,False,15,0.07502092050209205
0022101061,1610612747,16.49,AWAY,LAL,WAS,L,119,241,LAL @ WAS,233,82,False,151,0.06842323651452281
0022101062,1610612757,18.01,AWAY,POR,IND,L,98,241,POR @ IND,50,717,False,-667,0.07473029045643154
0022101063,1610612763,18.15,AWAY,MEM,HOU,W,122,240,MEM @ HOU,337,43,False,294,0.075625
0022101064,1610612740,18.22,AWAY,NOP,ATL,W,117,241,NOP @ ATL,0,738,False,-738,0.07560165975103735
0022101065,1610612760,18.52,AWAY,OKC,ORL,L,85,240,OKC @ ORL,1201,82,False,1119,0.07716666666666666
0022101066,1610612756,19.88,AWAY,PHX,SAC,W,127,264,PHX @ SAC,1086,25,False,1061,0.0753030303030303
0022101067,1610612762,17.19,AWAY,UTA,NYK,W,108,240,UTA @ NYK,4226,26,False,4200,0.07162500000000001
0022101068,1610612738,16.2,AWAY,BOS,DEN,W,124,240,BOS @ DEN,20,5280,True,-5260,0.06749999999999999
0022101069,1610612761,17.02,AWAY,TOR,PHI,W,93,240,TOR @ PHI,251,39,False,212,0.07091666666666667
0022101070,1610612759,18.74,AWAY,SAS,GSW,W,110,240,SAS @ GSW,650,13,False,637,0.07808333333333332
0022101071,1610612740,17.24,AWAY,NOP,CHA,L,103,239,NOP @ CHA,0,751,False,-751,0.07213389121338912
0022101072,1610612747,16.96,AWAY,LAL,CLE,W,131,240,LAL @ CLE,233,580,False,-347,0.07066666666666667
0022101073,1610612757,18.53,AWAY,POR,DET,W,119,239,POR @ DET,50,595,False,-545,0.07753138075313808
0022101074,1610612748,17.56,AWAY,MIA,PHI,L,106,240,MIA @ PHI,6,39,False,-33,0.07316666666666666
0022101075,1610612762,17.04,AWAY,UTA,BKN,L,106,240,UTA @ BKN,4226,26,False,4200,0.071
0022101076,1610612761,17.7,AWAY,TOR,CHI,L,99,239,TOR @ CHI,251,594,False,-343,0.07405857740585774
0022101077,1610612764,17.23,AWAY,WAS,HOU,L,97,240,WAS @ HOU,82,43,False,39,0.07179166666666667
0022101078,1610612738,17.39,AWAY,BOS,OKC,W,132,240,BOS @ OKC,20,1201,False,-1181,0.07245833333333333
0022101079,1610612750,17.31,AWAY,MIN,DAL,L,108,241,MIN @ DAL,830,430,False,400,0.07182572614107884
0022101080,1610612744,17.51,AWAY,GSW,ORL,L,90,240,GSW @ ORL,13,82,False,-69,0.07295833333333333
0022101081,1610612737,17.47,AWAY,ATL,NYK,W,117,240,ATL @ NYK,738,26,False,712,0.07279166666666666
0022101082,1610612741,17.7,AWAY,CHI,MIL,L,98,240,CHI @ MIL,594,617,False,-23,0.07375
0022101083,1610612746,17.0,AWAY,LAC,DEN,L,115,240,LAC @ DEN,233,5280,True,-5047,0.07083333333333333
0022101084,1610612752,17.56,AWAY,NYK,CHA,W,121,241,NYK @ CHA,26,751,False,-725,0.07286307053941908
0022101085,1610612737,17.95,AWAY,ATL,DET,L,101,240,ATL @ DET,738,595,False,143,0.07479166666666666
0022101086,1610612758,17.85,AWAY,SAC,IND,W,110,241,SAC @ IND,25,717,False,-692,0.07406639004149378
0022101087,1610612762,17.07,AWAY,UTA,BOS,L,97,241,UTA @ BOS,4226,20,False,4206,0.0708298755186722
0022101088,1610612744,17.46,AWAY,GSW,MIA,W,118,240,GSW @ MIA,13,6,False,7,0.07275000000000001
0022101089,1610612751,17.73,AWAY,BKN,MEM,L,120,242,BKN @ MEM,26,337,False,-311,0.07326446280991736
0022101090,1610612756,17.25,AWAY,PHX,MIN,W,125,240,PHX @ MIN,1086,830,False,256,0.071875
0022101091,1610612753,18.54,AWAY,ORL,OKC,L,102,241,ORL @ OKC,82,1201,False,-1119,0.07692946058091286
0022101092,1610612745,16.88,AWAY,HOU,DAL,L,91,239,HOU @ DAL,43,430,False,-387,0.07062761506276151
0022101093,1610612755,17.18,AWAY,PHI,LAL,W,126,240,PHI @ LAL,39,233,False,-194,0.07158333333333333
0022101094,1610612759,18.27,AWAY,SAS,POR,W,133,239,SAS @ POR,650,50,False,600,0.07644351464435147
0022101095,1610612739,17.18,AWAY,CLE,TOR,L,104,242,CLE @ TOR,580,251,False,329,0.07099173553719008
0022101096,1610612754,18.26,AWAY,IND,MEM,L,103,241,IND @ MEM,717,337,False,380,0.0757676348547718
0022101097,1610612764,17.75,AWAY,WAS,MIL,L,102,242,WAS @ MIL,82,617,False,-535,0.07334710743801653
0022101098,1610612741,17.54,AWAY,CHI,NOP,L,109,239,CHI @ NOP,594,0,False,594,0.07338912133891214
0022101099,1610612756,16.98,AWAY,PHX,DEN,W,140,240,PHX @ DEN,1086,5280,True,-4194,0.07075000000000001
0022101100,1610612762,17.08,AWAY,UTA,CHA,L,101,238,UTA @ CHA,4226,751,False,3475,0.07176470588235294
0022101101,1610612764,18.06,AWAY,WAS,DET,W,100,240,WAS @ DET,82,595,False,-513,0.07525
0022101102,1610612744,17.93,AWAY,GSW,ATL,L,110,239,GSW @ ATL,13,738,False,-725,0.07502092050209205
0022101103,1610612752,17.6,AWAY,NYK,MIA,W,111,239,NYK @ MIA,26,6,False,20,0.07364016736401674
0022101104,1610612742,17.11,AWAY,DAL,MIN,L,95,240,DAL @ MIN,430,830,False,-400,0.07129166666666667
